OBJEKTART,slug,feature_ty,area
Oeffentliches Parkareal,evole-plage,l,"25146"
Abwasserreinigungsareal,impromptu_cudrefin,l,"1273"
Abwasserreinigungsareal,neuenburgersee_cudrefin_mattera,l,"1273"
Reben,quai-maria-belgia,l,"1667"
Reben,arabie,l,"1667"
Reben,veveyse,l,"1667"
Wald nicht bestockt,les-paccots,p,"6393"
Spitalareal,zulg_steffisburg_schmassmanne,r,"4945"
Oeffentliches Parkareal,thun-strandbad,l,"4901"
Spitalareal,thun-strandbad,l,"5434"
Historisches Areal,thun-strandbad,l,"51380"
Oeffentliches Parkareal,thun-strandbad,l,"51380"
Wald nicht bestockt,la-berra,p,"14731"
Oeffentliches Parkareal,thun-strandbad,l,"961"
Oeffentliches Parkareal,delta-park,l,"64177"
Oeffentliches Parkareal,camping-gwatt-strand,l,"64177"
Historisches Areal,delta-park,l,"638"
Historisches Areal,augustmutzenbergstrandweg,l,"5541"
Historisches Areal,augustmutzenbergstrandweg,l,"4408"
Reben,arabie,l,"6917"
Reben,veveyse,l,"1304"
Historisches Areal,ognonnaz-1,r,"49253"
Reben,tschilljus,r,"5371"
Reben,leuk-mattenstrasse,r,"9768"
Reben,leuk-mattenstrasse,r,"799"
Reben,leuk-mattenstrasse,r,"2086"
Abwasserreinigungsareal,lavey-les-bains-2,r,"5508"
Abwasserreinigungsareal,lavey-les-bains,r,"5508"
Spitalareal,lavey-les-bains-2,r,"12295"
Spitalareal,lavey-les-bains,r,"11947"
Abwasserreinigungsareal,les-glariers,r,"4683"
Historisches Areal,les-vieux-ronquoz,r,"28"
Historisches Areal,les-vieux-ronquoz,r,"1110"
Abwasserreinigungsareal,les-vieux-ronquoz,r,"15367"
Historisches Areal,les-vieux-ronquoz,r,"78"
Reben,leuk-mattenstrasse,r,"50792"
Reben,tschilljus,r,"52566"
Reben,leuk-mattenstrasse,r,"78095"
Reben,leuk-mattenstrasse,r,"923"
Reben,leuk-mattenstrasse,r,"37675"
Reben,leuk-mattenstrasse,r,"3023"
Reben,leuk-mattenstrasse,r,"686"
Spitalareal,les-vieux-ronquoz,r,"1935"
Reben,leuk-mattenstrasse,r,"3227"
Wald nicht bestockt,leuk-mattenstrasse,r,"96094"
Historisches Areal,leuk-mattenstrasse,r,"261"
Historisches Areal,leuk-mattenstrasse,r,"769"
Historisches Areal,leuk-mattenstrasse,r,"1416"
Reben,le-pierrier,l,"323"
Reben,baye-de-montreux-g,l,"1872"
Reben,baye-de-montreux-d,l,"1872"
Reben,baye-de-clarens,l,"207"
Reben,pierrier-sud,l,"1872"
Reben,baye-de-montreux-g,l,"2375"
Reben,baye-de-montreux-d,l,"2375"
Reben,pierrier-sud,l,"2375"
Reben,baye-de-montreux-g,l,"2250"
Reben,baye-de-montreux-d,l,"2250"
Wald nicht bestockt,villars,p,"10013"
Obstanlage,maladaire,l,"1430"
Reben,le-pierrier,l,"2902"
Reben,baye-de-clarens,l,"2902"
Reben,pierrier-sud,l,"2902"
Reben,tschilljus,r,"661"
Reben,tschilljus,r,"1"
Reben,tschilljus,r,"6084"
Reben,tschilljus,r,"1881"
Reben,tschilljus,r,"4337"
Reben,tschilljus,r,"176287"
Reben,tschilljus,r,"14004"
Reben,tschilljus,r,"3378"
Reben,tschilljus,r,"126509"
Reben,tschilljus,r,"2604"
Reben,tschilljus,r,"649"
Reben,tschilljus,r,"44986"
Reben,tschilljus,r,"2562"
Historisches Areal,quai-maria-belgia,l,"2340"
Historisches Areal,anarchy-beach,l,"2340"
Historisches Areal,oyonne,l,"2340"
Historisches Areal,bain-des-dames,l,"2340"
Historisches Areal,arabie,l,"2340"
Historisches Areal,veveyse,l,"2340"
Historisches Areal,le-port,l,"2340"
Historisches Areal,ognonnaz-1,r,"2340"
Oeffentliches Parkareal,quai-maria-belgia,l,"8082"
Oeffentliches Parkareal,oyonne,l,"8082"
Oeffentliches Parkareal,bain-des-dames,l,"8082"
Oeffentliches Parkareal,arabie,l,"8082"
Oeffentliches Parkareal,veveyse,l,"8082"
Oeffentliches Parkareal,le-port,l,"8082"
Oeffentliches Parkareal,ognonnaz-1,r,"8082"
Oeffentliches Parkareal,quai-maria-belgia,l,"14234"
Oeffentliches Parkareal,oyonne,l,"14234"
Oeffentliches Parkareal,arabie,l,"14234"
Oeffentliches Parkareal,veveyse,l,"14234"
Oeffentliches Parkareal,le-port,l,"14234"
Oeffentliches Parkareal,ognonnaz-1,r,"10952"
Abwasserreinigungsareal,quai-maria-belgia,l,"6481"
Abwasserreinigungsareal,oyonne,l,"6481"
Abwasserreinigungsareal,arabie,l,"6481"
Abwasserreinigungsareal,veveyse,l,"6481"
Oeffentliches Parkareal,quai-maria-belgia,l,"13135"
Oeffentliches Parkareal,oyonne,l,"13135"
Oeffentliches Parkareal,arabie,l,"13135"
Oeffentliches Parkareal,veveyse,l,"13135"
Oeffentliches Parkareal,quai-maria-belgia,l,"10734"
Oeffentliches Parkareal,anarchy-beach,l,"11579"
Oeffentliches Parkareal,oyonne,l,"11579"
Oeffentliches Parkareal,bain-des-dames,l,"11579"
Oeffentliches Parkareal,le-port,l,"11579"
Oeffentliches Parkareal,ognonnaz-1,r,"11579"
Historisches Areal,anarchy-beach,l,"9336"
Historisches Areal,oyonne,l,"9336"
Historisches Areal,bain-des-dames,l,"9336"
Historisches Areal,le-port,l,"9336"
Historisches Areal,ognonnaz-1,r,"9336"
Oeffentliches Parkareal,anarchy-beach,l,"3071"
Oeffentliches Parkareal,oyonne,l,"3071"
Oeffentliches Parkareal,bain-des-dames,l,"3071"
Oeffentliches Parkareal,le-port,l,"3071"
Oeffentliches Parkareal,ognonnaz-1,r,"3071"
Oeffentliches Parkareal,anarchy-beach,l,"6784"
Oeffentliches Parkareal,oyonne,l,"6784"
Oeffentliches Parkareal,bain-des-dames,l,"6784"
Oeffentliches Parkareal,le-port,l,"6784"
Oeffentliches Parkareal,ognonnaz-1,r,"6784"
Oeffentliches Parkareal,maladaire,l,"21330"
Oeffentliches Parkareal,anarchy-beach,l,"993"
Oeffentliches Parkareal,le-pierrier,l,"21330"
Oeffentliches Parkareal,baye-de-clarens,l,"21330"
Oeffentliches Parkareal,pierrier-sud,l,"21330"
Spitalareal,maladaire,l,"32655"
Spitalareal,le-pierrier,l,"32655"
Spitalareal,baye-de-clarens,l,"32655"
Spitalareal,pierrier-sud,l,"32655"
Abwasserreinigungsareal,maladaire,l,"3065"
Abwasserreinigungsareal,le-pierrier,l,"3065"
Abwasserreinigungsareal,baye-de-clarens,l,"3065"
Abwasserreinigungsareal,pierrier-sud,l,"3065"
Spitalareal,maladaire,l,"3752"
Spitalareal,le-pierrier,l,"3752"
Spitalareal,baye-de-clarens,l,"3752"
Spitalareal,pierrier-sud,l,"3752"
Historisches Areal,le-pierrier,l,"24163"
Historisches Areal,baye-de-clarens,l,"24163"
Historisches Areal,pierrier-sud,l,"24163"
Spitalareal,baye-de-montreux-g,l,"3100"
Spitalareal,baye-de-montreux-d,l,"3100"
Oeffentliches Parkareal,baye-de-montreux-g,l,"5286"
Oeffentliches Parkareal,baye-de-montreux-d,l,"5286"
Spitalareal,baye-de-montreux-g,l,"1229"
Spitalareal,baye-de-montreux-d,l,"1229"
Historisches Areal,grand-clos,l,"196"
Abwasserreinigungsareal,les-diablerets,p,"1181"
Wald nicht bestockt,morgins,p,"43174"
Wald nicht bestockt,morgins,p,"2647"
Obstanlage,les-glariers,r,"7982"
Obstanlage,les-glariers,r,"3435"
Wald nicht bestockt,morgins,p,"6611"
Wald nicht bestockt,morgins,p,"4712"
Reben,les-glariers,r,"1919"
Reben,les-glariers,r,"3130"
Reben,les-glariers,r,"2120"
Obstanlage,les-glariers,r,"1646"
Obstanlage,les-glariers,r,"2116"
Obstanlage,les-glariers,r,"5126"
Wald nicht bestockt,nendaz,p,"19929"
Wald nicht bestockt,les-crosets,p,"6140"
Wald nicht bestockt,les-crosets,p,"11998"
Wald nicht bestockt,tschilljus,r,"7709"
Obstanlage,les-vieux-ronquoz,r,"2803"
Reben,les-glariers,r,"2260"
Reben,les-glariers,r,"900"
Obstanlage,les-glariers,r,"2641"
Reben,les-glariers,r,"1251"
Reben,les-vieux-ronquoz,r,"2658"
Obstanlage,les-vieux-ronquoz,r,"18584"
Reben,maladaire,l,"19490"
Reben,hauterive-petite-plage,l,"23995"
Reben,hauterive-petite-plage,l,"16694"
Reben,hauterive-petite-plage,l,"70689"
Reben,hauterive-petite-plage,l,"3404"
Reben,hauterive-petite-plage,l,"22604"
Reben,hauterive-petite-plage,l,"23354"
Reben,hauterive-petite-plage,l,"2079"
Reben,arabie,l,"27776"
Reben,veveyse,l,"3564"
Reben,arabie,l,"11687"
Reben,les-glariers,r,"18121"
Reben,les-glariers,r,"40691"
Obstanlage,les-glariers,r,"11951"
Obstanlage,les-glariers,r,"3953"
Reben,les-glariers,r,"428304"
Reben,les-glariers,r,"28487"
Obstanlage,les-glariers,r,"1760"
Reben,les-glariers,r,"1913"
Reben,les-glariers,r,"45657"
Reben,les-glariers,r,"120211"
Reben,les-glariers,r,"124475"
Reben,les-glariers,r,"2"
Reben,les-glariers,r,"22539"
Reben,les-glariers,r,"13248"
Reben,les-glariers,r,"543605"
Obstanlage,les-glariers,r,"2881"
Reben,les-glariers,r,"6985"
Reben,les-glariers,r,"1377"
Reben,les-glariers,r,"1478"
Obstanlage,les-glariers,r,"2539"
Reben,les-vieux-ronquoz,r,"820"
Reben,les-vieux-ronquoz,r,"13775"
Reben,tschilljus,r,"168"
Reben,tschilljus,r,"2480"
Reben,tschilljus,r,"809"
Reben,tschilljus,r,"1039"
Reben,tschilljus,r,"24199"
Reben,leuk-mattenstrasse,r,"3379"
Reben,leuk-mattenstrasse,r,"794"
Reben,leuk-mattenstrasse,r,"3705"
Reben,leuk-mattenstrasse,r,"9822"
Reben,leuk-mattenstrasse,r,"2787"
Reben,leuk-mattenstrasse,r,"1670"
Reben,tschilljus,r,"20557"
Reben,tschilljus,r,"1838"
Reben,tschilljus,r,"7303"
Reben,tschilljus,r,"12746"
Reben,leuk-mattenstrasse,r,"635"
Reben,leuk-mattenstrasse,r,"1856"
Reben,leuk-mattenstrasse,r,"1497"
Reben,leuk-mattenstrasse,r,"634"
Reben,leuk-mattenstrasse,r,"1653"
Reben,leuk-mattenstrasse,r,"1352"
Reben,pointe-dareuse,l,"19172"
Reben,plage-de-cheyres,l,"1181"
Spitalareal,rhein_basel,r,"72"
Spitalareal,rhein_basel,r,"42282"
Oeffentliches Parkareal,rhein_basel,r,"7766"
Historisches Areal,rhein_basel_hungerbuehlern,r,"35997"
Historisches Areal,rhein-beach-tinguely,r,"4797"
Historisches Areal,rhein_basel,r,"74178"
Oeffentliches Parkareal,rhein_basel_hungerbuehlern,r,"1839"
Oeffentliches Parkareal,rhein_basel,r,"1839"
Massnahmenvollzugsanstaltsareal,rhein_basel,r,"5015"
Spitalareal,rhein_basel,r,"1044"
Oeffentliches Parkareal,rhein_basel_hungerbuehlern,r,"12678"
Oeffentliches Parkareal,rhein-beach-tinguely,r,"12678"
Oeffentliches Parkareal,rhein_basel,r,"12678"
Messeareal,rhein_basel_hungerbuehlern,r,"132133"
Messeareal,rhein-beach-tinguely,r,"130649"
Messeareal,birskopfli-rusco,r,"82801"
Messeareal,rhein_basel,r,"132133"
Oeffentliches Parkareal,rhein_basel_hungerbuehlern,r,"9185"
Oeffentliches Parkareal,rhein-beach-tinguely,r,"9185"
Oeffentliches Parkareal,birskopfli-rusco,r,"9185"
Oeffentliches Parkareal,rhein_basel,r,"9185"
Spitalareal,rhein_basel_hungerbuehlern,r,"33656"
Spitalareal,rhein-beach-tinguely,r,"33656"
Spitalareal,birskopfli-rusco,r,"33656"
Spitalareal,rhein_basel,r,"27629"
Oeffentliches Parkareal,rhein_basel_hungerbuehlern,r,"56109"
Oeffentliches Parkareal,birs_basel_laderachs,r,"56109"
Oeffentliches Parkareal,rhein-beach-tinguely,r,"56109"
Oeffentliches Parkareal,birskopfli-rusco,r,"56109"
Oeffentliches Parkareal,birs_basel_grunern,r,"56109"
Oeffentliches Parkareal,rhein_basel,r,"21356"
Spitalareal,rhein_basel_hungerbuehlern,r,"49711"
Spitalareal,birs_basel_laderachs,r,"49711"
Spitalareal,rhein-beach-tinguely,r,"49711"
Spitalareal,birskopfli-rusco,r,"49711"
Spitalareal,birs_basel_grunern,r,"49711"
Spitalareal,rhein_basel,r,"14567"
Spitalareal,rhein_basel_hungerbuehlern,r,"2381"
Spitalareal,birs_basel_laderachs,r,"2381"
Spitalareal,rhein-beach-tinguely,r,"2381"
Spitalareal,birskopfli-rusco,r,"2381"
Spitalareal,birs_basel_grunern,r,"2381"
Spitalareal,rhein_basel,r,"2381"
Oeffentliches Parkareal,rhein_basel_hungerbuehlern,r,"23839"
Oeffentliches Parkareal,rhein-beach-tinguely,r,"23839"
Oeffentliches Parkareal,birskopfli-rusco,r,"23839"
Oeffentliches Parkareal,birs_basel_grunern,r,"23839"
Oeffentliches Parkareal,rhein_basel,r,"23839"
Spitalareal,rhein_basel_hungerbuehlern,r,"206"
Spitalareal,rhein-beach-tinguely,r,"206"
Spitalareal,birskopfli-rusco,r,"206"
Spitalareal,rhein_basel,r,"206"
Spitalareal,rhein_basel_hungerbuehlern,r,"320"
Spitalareal,rhein_basel,r,"1157"
Oeffentliches Parkareal,rhein_basel,r,"12239"
Oeffentliches Parkareal,birs_basel_laderachs,r,"98706"
Oeffentliches Parkareal,birs_basel_grunern,r,"15548"
Abwasserreinigungsareal,birs_basel_laderachs,r,"26584"
Abwasserreinigungsareal,birs_basel_grunern,r,"26584"
Historisches Areal,birs_reinach_dinuccin,r,"1661"
Spitalareal,birs_reinach_dinuccin,r,"8001"
Spitalareal,birs_reinach_dinuccin,r,"19128"
Spitalareal,birs_reinach_dinuccin,r,"6197"
Spitalareal,la-thiele_le-mujon_confluence,r,"25186"
Historisches Areal,la-petite-plage,l,"4"
Historisches Areal,signalpain,l,"11033"
Historisches Areal,la-thiele_le-mujon_confluence,r,"11033"
Historisches Areal,la-petite-plage,l,"2679"
Historisches Areal,signalpain,l,"2679"
Historisches Areal,la-thiele_le-mujon_confluence,r,"2679"
Oeffentliches Parkareal,la-petite-plage,l,"4721"
Oeffentliches Parkareal,signalpain,l,"4721"
Oeffentliches Parkareal,la-thiele_le-mujon_confluence,r,"4721"
Oeffentliches Parkareal,la-petite-plage,l,"79253"
Oeffentliches Parkareal,signalpain,l,"79253"
Oeffentliches Parkareal,la-thiele_le-mujon_confluence,r,"26040"
Spitalareal,la-petite-plage,l,"4363"
Spitalareal,signalpain,l,"4363"
Spitalareal,la-thiele_le-mujon_confluence,r,"4357"
Abwasserreinigungsareal,la-petite-plage,l,"20087"
Abwasserreinigungsareal,signalpain,l,"20087"
Oeffentliches Parkareal,la-petite-plage,l,"104335"
Oeffentliches Parkareal,signalpain,l,"43289"
Messeareal,sorne_birse_wwfjura,r,"14450"
Historisches Areal,sorne_birse_wwfjura,r,"760"
Historisches Areal,sorne_birse_wwfjura,r,"88"
Historisches Areal,sorne_birse_wwfjura,r,"322"
Deponieareal,spackmatt,r,"55235"
Reben,camp-des-peches,l,"722"
Reben,camp-des-peches,l,"42629"
Obstanlage,luscherz-plage,l,"2733"
Obstanlage,luscherz-two,l,"2733"
Obstanlage,luscherz-plage,l,"4106"
Obstanlage,luscherz-two,l,"4106"
Obstanlage,luscherz-plage,l,"1266"
Obstanlage,luscherz-two,l,"1266"
Obstanlage,luscherz-plage,l,"22234"
Obstanlage,luscherz-two,l,"22234"
Obstanlage,luscherz-plage,l,"5229"
Obstanlage,luscherz-two,l,"5229"
Obstanlage,luscherz-plage,l,"8554"
Obstanlage,luscherz-two,l,"8554"
Obstanlage,luscherz-plage,l,"35341"
Obstanlage,luscherz-two,l,"35341"
Obstanlage,luscherz-plage,l,"3886"
Obstanlage,luscherz-two,l,"3886"
Obstanlage,luscherz-plage,l,"1922"
Obstanlage,luscherz-two,l,"1922"
Obstanlage,luscherz-plage,l,"6987"
Obstanlage,luscherz-two,l,"6987"
Reben,camp-des-peches,l,"6164"
Reben,ligerz-strand,l,"868"
Reben,ligerz-strand,l,"1043"
Reben,ligerz-strand,l,"24304"
Reben,ligerz-strand,l,"878"
Reben,ligerz-strand,l,"2714"
Reben,ligerz-strand,l,"38810"
Reben,ligerz-strand,l,"2718"
Reben,ligerz-strand,l,"3496"
Reben,ligerz-strand,l,"5980"
Reben,ligerz-strand,l,"306215"
Reben,ligerz-strand,l,"1449"
Reben,ligerz-strand,l,"4385"
Reben,ligerz-strand,l,"832"
Reben,ligerz-strand,l,"2980"
Reben,ligerz-strand,l,"16957"
Kehrichtverbrennungsareal,spackmatt,r,"15284"
Abwasserreinigungsareal,spackmatt,r,"26799"
Historisches Areal,spackmatt,r,"674"
Oeffentliches Parkareal,aare_solothurn_nguyena,r,"416"
Spitalareal,aare-solothurn-lido-strand,r,"3579"
Spitalareal,aare_solothurn_nguyena,r,"3579"
Historisches Areal,aare-solothurn-lido-strand,r,"2838"
Historisches Areal,aare_solothurn_nguyena,r,"14172"
Spitalareal,aare-solothurn-lido-strand,r,"95185"
Spitalareal,aare_solothurn_nguyena,r,"103565"
Massnahmenvollzugsanstaltsareal,aare_solothurn_nguyena,r,"2723"
Abwasserreinigungsareal,aare-solothurn-lido-strand,r,"472"
Spitalareal,schusspark-strand,r,"719"
Oeffentliches Parkareal,schusspark-strand,r,"21102"
Massnahmenvollzugsanstaltsareal,mullermatte,l,"3008"
Massnahmenvollzugsanstaltsareal,strandboden-biel,l,"3008"
Massnahmenvollzugsanstaltsareal,nidau-strand,l,"3008"
Spitalareal,schusspark-strand,r,"732"
Historisches Areal,brugg-be-buren-bsg-standort,r,"12585"
Historisches Areal,aare_post,r,"602"
Abwasserreinigungsareal,aare-port,r,"30395"
Abwasserreinigungsareal,aare_post,r,"30395"
Kehrichtverbrennungsareal,aare-port,r,"21345"
Kehrichtverbrennungsareal,aare_post,r,"21345"
Massnahmenvollzugsanstaltsareal,camp-des-peches,l,"72781"
Massnahmenvollzugsanstaltsareal,gals-reserve,l,"72781"
Historisches Areal,ligerz-strand,l,"2742"
Abwasserreinigungsareal,bielersee_vinelz_fankhausers,l,"2810"
Abwasserreinigungsareal,erlach-camping-strand,l,"2810"
Abwasserreinigungsareal,gals-reserve,l,"2810"
Historisches Areal,bielersee_vinelz_fankhausers,l,"3278"
Historisches Areal,erlach-camping-strand,l,"3278"
Historisches Areal,gals-reserve,l,"3278"
Historisches Areal,aare-port,r,"15648"
Historisches Areal,brugg-be-buren-bsg-standort,r,"8860"
Historisches Areal,aare_post,r,"15648"
Spitalareal,schutzenmatte,r,"25001"
Messeareal,schutzenmatte,r,"3799"
Historisches Areal,schutzenmatte,r,"7606"
Spitalareal,schutzenmatte,r,"3064"
Oeffentliches Parkareal,schutzenmatte,r,"6945"
Oeffentliches Parkareal,schutzenmatte,r,"3389"
Oeffentliches Parkareal,schutzenmatte,r,"7580"
Oeffentliches Parkareal,hauterive-petite-plage,l,"16802"
Oeffentliches Parkareal,mullermatte,l,"70566"
Oeffentliches Parkareal,strandboden-biel,l,"70566"
Oeffentliches Parkareal,nidau-strand,l,"70566"
Historisches Areal,mullermatte,l,"14547"
Historisches Areal,strandboden-biel,l,"14547"
Historisches Areal,nidau-strand,l,"14547"
Abwasserreinigungsareal,pecos-plage,l,"3595"
Deponieareal,pecos-plage,l,"19281"
Historisches Areal,pecos-plage,l,"6068"
Deponieareal,la-robella,p,"38031"
Obstanlage,plage-de-cheyres,l,"6955"
Obstanlage,ruisseau-de-la-croix-plage,l,"6955"
Schrebergartenareal,langete_langenthal_geiserm,r,"6429"
Friedhof,pfaffner_rothrist_ischik,r,"8281"
Kraftwerkareal,aare_suhrespitz_badert,r,"7645"
Schrebergartenareal,reuss_stkarli_linigersimhofy,r,"13631"
Schrebergartenareal,reuss_stkarli_linigersimhofy,r,"3291"
Unterwerkareal,reuss_stkarli_linigersimhofy,r,"7161"
Friedhof,reuss_stkarli_linigersimhofy,r,"3377"
Friedhof,reuss_stkarli_linigersimhofy,r,"8077"
Schrebergartenareal,reuss_stkarli_linigersimhofy,r,"5826"
Friedhof,reuss_stkarli_linigersimhofy,r,"122337"
Schrebergartenareal,reuss_stkarli_linigersimhofy,r,"63945"
Schrebergartenareal,reuss_stkarli_linigersimhofy,r,"7312"
Schrebergartenareal,reuss_stkarli_linigersimhofy,r,"16561"
Schrebergartenareal,aare_suhrespitz_badert,r,"18562"
Schrebergartenareal,aare_suhrespitz_badert,r,"4681"
Schrebergartenareal,aare_suhrespitz_badert,r,"1572"
Schrebergartenareal,aare_suhrespitz_badert,r,"13111"
Friedhof,aare_suhrespitz_badert,r,"4781"
Unterwerkareal,aare_rupperswil_badert,r,"31175"
Kraftwerkareal,aare_rupperswil_badert,r,"16753"
Friedhof,aare_rupperswil_badert,r,"3978"
Friedhof,aare_suhrespitz_badert,r,"2908"
Friedhof,sempachersee_sempach_tampec,l,"3539"
Friedhof,langete_langenthal_geiserm,r,"4043"
Friedhof,langete_langenthal_geiserm,r,"13747"
Schrebergartenareal,langete_langenthal_geiserm,r,"2666"
Schrebergartenareal,langete_langenthal_geiserm,r,"2307"
Schrebergartenareal,langete_langenthal_geiserm,r,"2673"
Friedhof,aare-limmatspitz,r,"6209"
Friedhof,reuss_hunenberg_eberhardy,r,"2753"
Friedhof,aare-limmatspitz,r,"11332"
Schrebergartenareal,aare-limmatspitz,r,"3161"
Schrebergartenareal,aare_brugg_buchie,r,"3161"
Schrebergartenareal,aare_brugg_buchie,r,"10407"
Schrebergartenareal,limmat_dietikon_keiserp,r,"6481"
Schrebergartenareal,limmat_dietikon_keiserp,r,"11025"
Schrebergartenareal,aare_brugg_buchie,r,"3214"
Schrebergartenareal,aare_brugg_buchie,r,"18219"
Friedhof,aare_brugg_buchie,r,"6730"
Friedhof,reuss,r,"927"
Schrebergartenareal,aare_brugg_buchie,r,"1722"
Schrebergartenareal,limmat_dietikon_keiserp,r,"2042"
Schrebergartenareal,limmat_dietikon_keiserp,r,"4350"
Schrebergartenareal,limmat_dietikon_keiserp,r,"2370"
Friedhof,rhein_eglisau_gomringerp,r,"4902"
Schrebergartenareal,limmat_dietikon_keiserp,r,"8141"
Friedhof,limmat_dietikon_keiserp,r,"30521"
Schrebergartenareal,limmat_dietikon_keiserp,r,"41883"
Schrebergartenareal,limmat_unterengstringen_oggierbuhrer,r,"2232"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"66840"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"66840"
Schrebergartenareal,limmat_zuerich_jansena,r,"66840"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"83251"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"83251"
Schrebergartenareal,limmat_zuerich_jansena,r,"83251"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"26276"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"26276"
Schrebergartenareal,limmat_zuerich_jansena,r,"26276"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"37565"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"37565"
Schrebergartenareal,limmat_zuerich_jansena,r,"37565"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"45121"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"45121"
Schrebergartenareal,limmat_zuerich_jansena,r,"45121"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"27040"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"27040"
Schrebergartenareal,limmat_zuerich_jansena,r,"27040"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"9997"
Schrebergartenareal,limmat_zuerich_suterdglauserp,r,"9997"
Schrebergartenareal,limmat_zuerich_jansena,r,"9997"
Schrebergartenareal,limmat_zuerich_suterdglauserp,r,"8266"
Schrebergartenareal,limmat_zuerich_suterdglauserp,r,"4512"
Schrebergartenareal,limmat_zuerich_suterdglauserp,r,"8439"
Schrebergartenareal,limmat_zuerich_suterdglauserp,r,"5921"
Schrebergartenareal,limmat_zuerich_suterdglauserp,r,"51232"
Schrebergartenareal,limmat_zuerich_suterdglauserp,r,"3073"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"6707"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"6707"
Schrebergartenareal,limmat_zuerich_jansena,r,"6707"
Schrebergartenareal,limmat_zuerich_suterdglauserp,r,"45736"
Friedhof,katzensee_regensdorfzuerichaffoltern_stueberj,l,"9744"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"8562"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"8562"
Schrebergartenareal,limmat_zuerich_jansena,r,"8562"
Friedhof,limmat_zuerich_wagnerc,r,"44120"
Friedhof,limmat_zurich_mortensena_meiera,r,"44120"
Friedhof,limmat_zuerich_jansena,r,"44120"
Friedhof,limmat_zuerich_wagnerc,r,"4716"
Friedhof,limmat_zurich_mortensena_meiera,r,"6732"
Friedhof,limmat_zuerich_suterdglauserp,r,"5548"
Friedhof,limmat_zuerich_jansena,r,"6732"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"12967"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"993"
Schrebergartenareal,limmat_zuerich_jansena,r,"5299"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"26224"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"7914"
Schrebergartenareal,limmat_zuerich_jansena,r,"17822"
Schrebergartenareal,limmat_unterengstringen_oggierbuhrer,r,"2251"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"2251"
Friedhof,limmat_zuerich_wagnerc,r,"13374"
Schrebergartenareal,limmat_unterengstringen_oggierbuhrer,r,"11585"
Schrebergartenareal,limmat_unterengstringen_oggierbuhrer,r,"89877"
